,year,hs2,exporter,importer,exporter_iso3,importer_iso3,partner,partner_iso3,direction,value,quantity,price,net_export,gdp_partner,gdp_russia,cpi_partner,cpi_russia,ex_rate_partner,ex_rate_russia,bilateral_er,iip_partner,iip_russia,dist,contig,comlang_off,unfriendly,sanction,eu_member,eaes_member,brics_member,cis_member,ln_value,ln_quantity,ln_price,ln_gdp_partner,ln_gdp_russia,ln_iip_partner,ln_iip_russia,ln_dist,ln_bilateral_er
32,2017,9,Ethiopia,Russian Federation,ETH,RUS,Ethiopia,ETH,import,15713.501,4221.868,3.7219309083088334,,81770885148.0574,1574199360089.0,10.6871150284238,3.68332944412233,23.8661044574125,58.3428011851719,0.4090668252568953,,106.88,5198.625,0,0,0,0,0,0,0,0,9.662339195625396,8.348269797045468,1.5522178066860568,25.12718708992483,28.08476791615614,,4.681019498271529,8.556341786584463,0.3429276592275937
33,2017,9,Estonia,Russian Federation,EST,RUS,Estonia,EST,import,6695.329,1768.828,3.7851780953263967,,27469461919.1189,1574199360089.0,3.41723549488055,3.68332944412233,0.885205508269372,58.3428011851719,0.0151724889838568,106.52,106.88,871.7853,1,0,1,1,1,0,0,0,8.809314744773516,7.478637645704822,1.5655232437162383,24.03634074895199,28.08476791615614,4.677676876774839,4.681019498271529,6.771689592030556,0.015058537941177128
34,2017,9,Finland,Russian Federation,FIN,RUS,Finland,FIN,import,24463.306,1655.354,14.778292739800673,,253846138440.0,1574199360089.0,0.754015047084353,3.68332944412233,0.885205508269372,58.3428011851719,0.0151724889838568,108.54,106.88,892.6777,1,0,1,1,1,0,0,0,10.104970436265894,7.412374080215999,2.75863511817049,26.259994166252476,28.08476791615614,4.696289779355575,4.681019498271529,6.795345195631136,0.015058537941177128
35,2017,9,France,Russian Federation,FRA,RUS,France,FRA,import,2831.583,406.156,6.971663597238498,,2588868323334.71,1574199360089.0,1.03228275064667,3.68332944412233,0.885205508269372,58.3428011851719,0.0151724889838568,102.93,106.88,2494.316,0,0,1,1,1,0,0,0,7.9489442952089435,6.009196404388127,2.075893203421864,28.582241955356526,28.08476791615614,4.6437175956003305,4.681019498271529,7.822170653472379,0.015058537941177128
36,2017,9,Georgia,Russian Federation,GEO,RUS,Georgia,GEO,import,3947.089,2206.135,1.7891420969251652,,16473125375.0684,1574199360089.0,6.03531725272117,3.68332944412233,2.50954166666667,58.3428011851719,0.0430137328974269,111.56,106.88,1644.856,1,0,0,0,0,0,0,0,8.280986943359059,7.699450573393692,1.0257340564063544,23.524996124886265,28.08476791615614,4.723486412806134,4.681019498271529,7.406015892598331,0.04211434266007266
38,2017,9,Germany,Russian Federation,DEU,RUS,Germany,DEU,import,44448.758,5726.156,7.762407800276486,,3763092263752.95,1574199360089.0,1.50949485109622,3.68332944412233,0.885205508269372,58.3428011851719,0.0151724889838568,103.79,106.88,2065.183,0,0,1,1,1,0,0,0,10.70211479660777,8.652974351415224,2.1704707302256345,28.956262145908937,28.08476791615614,4.65195834748685,4.681019498271529,7.633458222717186,0.015058537941177128
40,2017,9,Greece,Russian Federation,GRC,RUS,Greece,GRC,import,747.256,113.711,6.571536614751431,,200381103984.298,1574199360089.0,1.1212545203142,3.68332944412233,0.885205508269372,58.3428011851719,0.0151724889838568,106.15,106.88,2233.583,0,0,1,1,1,0,0,0,6.617745165410983,4.742415921890955,2.0243960342678253,26.02348691022087,28.08476791615614,4.674229721919586,4.681019498271529,7.711809912458774,0.015058537941177128
41,2017,9,Grenada,Russian Federation,GRD,RUS,Grenada,GRD,import,46.416,4.057,11.440966231205325,,1125685185.18519,1574199360089.0,0.908458255874258,3.68332944412233,2.7,58.3428011851719,0.0462782030542307,,106.88,9489.634,0,0,0,0,0,0,0,0,3.858959724485537,1.620773422097846,2.5209947556135286,20.84165774159128,28.08476791615614,,4.681019498271529,9.15806069653791,0.04523929878246778
42,2017,9,Guatemala,Russian Federation,GTM,RUS,Guatemala,GTM,import,3830.595,992.123,3.8610081612864535,,71653754107.104,1574199360089.0,4.42453655182547,3.68332944412233,7.34793875,58.3428011851719,0.1259442227787224,106.05,106.88,10835.78,0,0,0,0,0,0,0,0,8.25103644457,6.900854523443767,1.581245856993498,24.9951113849367,28.08476791615614,4.6732960150356915,4.681019498271529,9.29070118289567,0.11862199277006913
44,2017,9,Honduras,Russian Federation,HND,RUS,Honduras,HND,import,15184.953,5147.924,2.9497236167433707,,23136247990.5977,1574199360089.0,3.93436084442048,3.68332944412233,23.4870839434552,58.3428011851719,0.4025703851433269,106.89,106.88,10729.13,0,0,0,0,0,0,0,0,9.62812613481251,8.546543039789608,1.3736456060202684,23.864666401727597,28.08476791615614,4.681112189563248,4.681019498271529,9.28081095111519,0.33830654264090304
45,2017,9,"China, Hong Kong SAR",Russian Federation,HKG,RUS,"China, Hong Kong SAR",HKG,import,1.956,0.244,8.01639344262295,,341273289534.466,1574199360089.0,1.49387243939528,3.68332944412233,7.79325,58.3428011851719,0.1335768910934754,100.0,106.88,7145.355,0,0,0,0,0,0,0,0,1.0838370030859554,0.2183319943169877,2.1990444140532053,26.55594942883979,28.08476791615614,4.61512051684126,4.681019498271529,8.874357715491055,0.1253780237714771
46,2017,9,Hungary,Russian Federation,HUN,RUS,Hungary,HUN,import,16.064,3.535,4.5442715700141445,,143335098991.862,1574199360089.0,2.3482428115016,3.68332944412233,274.433333333333,58.3428011851719,4.7038079721664365,106.08,106.88,1574.19,0,0,1,0,1,0,0,0,2.8369709811690496,1.5118250835670999,1.712765245178187,25.68845107544489,28.08476791615614,4.673576218652152,4.681019498271529,7.362131178904561,1.741134017076583
47,2017,9,Indonesia,Russian Federation,IDN,RUS,Indonesia,IDN,import,105270.361,50195.899,2.097190469683589,,1015618744159.73,1574199360089.0,3.80879857691949,3.68332944412233,13380.8338788891,58.3428011851719,229.34849899339252,108.94,106.88,9302.706,0,0,0,0,0,0,0,0,11.564296685821434,10.82370853086343,1.1304954004507872,27.646519142849954,28.08476791615614,4.699934762432514,4.681019498271529,9.138168094387108,5.439593375160967
48,2017,9,Iran,Russian Federation,IRN,RUS,Iran,IRN,import,749.3100000000001,255.648,2.93102234322193,,489168731811.147,1574199360089.0,8.04492437660281,3.68332944412233,33226.2981524127,58.3428011851719,569.501249125099,,106.88,2466.589,0,0,0,0,0,0,0,0,6.620486454464999,5.547705496262136,1.3688995302754985,26.91597332173412,28.08476791615614,,4.681019498271529,7.810996839552813,6.346515358826638
49,2017,9,Israel,Russian Federation,ISR,RUS,Israel,ISR,import,835.672,134.134,6.23012808087435,,358451839052.991,1574199360089.0,0.249807840122998,3.68332944412233,3.59955554812834,58.3428011851719,0.0616966528004689,101.48,106.88,2643.989,0,0,0,0,0,0,0,0,6.729432117939395,4.906266878736733,1.9782567512107667,26.605060147805407,28.08476791615614,4.629667657588479,4.681019498271529,7.880422185493582,0.059868244353197674
50,2017,9,Italy,Russian Federation,ITA,RUS,Italy,ITA,import,60739.145,11602.441,5.235031576544969,,1970720904584.71,1574199360089.0,1.22653316645805,3.68332944412233,0.885205508269372,58.3428011851719,0.0151724889838568,104.86,106.88,2383.171,0,0,1,1,1,0,0,0,11.014360125821124,9.359056971037159,1.830183643520935,28.30942053315228,28.08476791615614,4.662117466429842,4.681019498271529,7.776606753800817,0.015058537941177128
51,2017,9,Jamaica,Russian Federation,JAM,RUS,Jamaica,JAM,import,68.228,1.09,62.594495412844026,,14808985132.7722,1574199360089.0,4.37839864991563,3.68332944412233,127.964544179198,58.3428011851719,2.193321910839632,109.44,106.88,9806.688,0,0,0,0,0,0,0,0,4.237405405062753,0.7371640659767196,4.152526916487884,23.41849993713688,28.08476791615614,4.704472387061954,4.681019498271529,9.190921846903299,1.1610617263269358
52,2017,9,Japan,Russian Federation,JPN,RUS,Japan,JPN,import,1168.685,104.961,11.13446899324511,,4930837369151.42,1574199360089.0,0.484199796126422,3.68332944412233,112.166141081871,58.3428011851719,1.922536093628267,103.09,106.88,7486.303,0,0,1,1,0,0,0,0,7.064489760773461,4.663071101882929,2.4960500799389105,29.226529941315025,28.08476791615614,4.645255909527377,4.681019498271529,8.920963931560047,1.07245176454557
53,2017,9,Kazakhstan,Russian Federation,KAZ,RUS,Kazakhstan,KAZ,import,7219.736,1544.7229999999995,4.673806242284216,,166805788827.233,1574199360089.0,7.44266321306799,3.68332944412233,326.001022727273,58.3428011851719,5.587682046540605,107.52,106.88,3104.607,1,1,0,0,0,1,0,1,8.884712165749612,7.343247041037215,1.7358601874574893,25.84009603147408,28.08476791615614,4.686934487790731,4.681019498271529,8.040964466404994,1.885201548634116
54,2017,9,Jordan,Russian Federation,JOR,RUS,Jordan,JOR,import,13.432,1.92,6.995833333333334,,41608435915.493,1574199360089.0,3.32389447576103,3.68332944412233,0.71,58.3428011851719,0.0121694533957421,93.1,106.88,2652.505,0,0,0,0,0,0,0,0,2.669447963320268,1.0715836162801904,2.0789205726657087,24.451568770109393,28.08476791615614,4.544358046591334,4.681019498271529,7.883636686569925,0.012096000915019625
55,2017,9,Kenya,Russian Federation,KEN,RUS,Kenya,KEN,import,70745.71100000001,22349.668,3.165403217622741,,82036510877.2599,1574199360089.0,8.00564967709946,3.68332944412233,103.410004519014,58.3428011851719,1.7724552544332777,103.79,106.88,6348.253,0,0,0,0,0,0,0,0,11.166861326792391,10.01461148773825,1.4268130818867673,25.13043023972717,28.08476791615614,4.65195834748685,4.681019498271529,8.756092447171593,1.0197333010438991
56,2017,9,Dem. People's Rep. of Korea,Russian Federation,PRK,RUS,Dem. People's Rep. of Korea,PRK,import,0.064,0.001,64.0,,,1574199360089.0,,3.68332944412233,,58.3428011851719,,104.68,106.88,6418.446,1,0,0,0,0,0,0,0,0.0620353909194527,0.0009995003330834232,4.174387269895637,,28.08476791615614,4.66041566021407,4.681019498271529,8.767087100125675,
57,2017,9,Rep. of Korea,Russian Federation,KOR,RUS,Rep. of Korea,KOR,import,198.211,19.122,10.365599832653489,,1623074183501.9,1574199360089.0,1.94433230786365,3.68332944412233,1131.00083333333,58.3428011851719,19.385439340557053,,106.88,6614.064,0,0,1,0,0,0,0,0,5.294364564509415,3.001813743869859,2.4305912348517813,28.1153431110584,28.08476791615614,,4.681019498271529,8.797104751483356,3.0148208881879572
58,2017,9,Kyrgyzstan,Russian Federation,KGZ,RUS,Kyrgyzstan,KGZ,import,157.497,128.161,1.2288995872379271,,7702938379.42036,1574199360089.0,3.1753098637994,3.68332944412233,68.866667859063,58.3428011851719,1.180379866240735,115.96,106.88,2985.871,0,1,0,0,0,1,0,1,5.065735665693414,4.861059688195191,0.8015080050435455,22.764867700859092,28.08476791615614,4.761831996001468,4.681019498271529,8.001981630139227,0.7794991121902751
59,2017,9,Lao People's Dem. Rep.,Russian Federation,LAO,RUS,Lao People's Dem. Rep.,LAO,import,144.571,43.719,3.3068231203824423,,17071155481.4994,1574199360089.0,0.825478607568033,3.68332944412233,8244.84318921019,58.3428011851719,141.31723231872618,107.72,106.88,6809.734,0,0,0,0,0,0,0,0,4.980663940100271,3.800398467237254,1.4602005372886677,23.560656062293674,28.08476791615614,4.688775769842889,4.681019498271529,8.826255176007963,4.958058596279266
60,2017,9,Lebanon,Russian Federation,LBN,RUS,Lebanon,LBN,import,32.86,4.524,7.263483642793988,,53027680685.9038,1574199360089.0,4.32135218303191,3.68332944412233,1507.5,58.3428011851719,25.838663371945504,,106.88,2441.484,0,0,0,0,0,0,0,0,3.522234376704989,1.7091022355470458,2.111846247144251,24.694079891270704,28.08476791615614,,4.681019498271529,7.80077083323018,3.289843511010428
61,2017,9,Latvia,Russian Federation,LVA,RUS,Latvia,LVA,import,1210.063,186.472,6.4892477154747095,,29391059767.4259,1574199360089.0,2.9303631237467,3.68332944412233,0.885205508269372,58.3428011851719,0.0151724889838568,114.16,106.88,847.8519,1,0,1,1,1,0,0,0,7.099253765321324,5.2336295009258,2.0134683539634413,24.103956375537134,28.08476791615614,4.746322465743975,4.681019498271529,6.743884730576574,0.015058537941177128
62,2017,9,Lithuania,Russian Federation,LTU,RUS,Lithuania,LTU,import,9444.859,458.9,20.581518849422533,,47756764508.446,1574199360089.0,3.72288862303706,3.68332944412233,0.885205508269372,58.3428011851719,0.0151724889838568,109.96,106.88,794.0689,1,0,1,1,1,0,0,0,9.153331723391446,6.1310090745458785,3.071837339624938,24.589386558958882,28.08476791615614,4.7091697760065765,4.681019498271529,6.67842877756566,0.015058537941177128
63,2017,9,Madagascar,Russian Federation,MDG,RUS,Madagascar,MDG,import,867.019,57.362,15.114866985112094,,13176313593.5509,1574199360089.0,8.60905075422951,3.68332944412233,3116.11,58.3428011851719,53.41035974789593,,106.88,8356.116,0,0,0,0,0,0,0,0,6.7662136038217024,4.066664993115358,2.7797422611292153,23.30168662997499,28.08476791615614,,4.681019498271529,9.030868670484256,3.996554572273365
64,2017,9,Malawi,Russian Federation,MWI,RUS,Malawi,MWI,import,845.89,414.738,2.0395767930597146,,8943543793.5839,1574199360089.0,11.5433939188771,3.68332944412233,730.2725,58.3428011851719,12.516925570341012,103.32,106.88,7767.932,0,0,0,0,0,0,0,0,6.741570816088329,6.030055254156779,1.1117182929178233,22.914197745191522,28.08476791615614,4.647463098178343,4.681019498271529,8.957887982176885,2.6039426461124098
65,2017,9,Malaysia,Russian Federation,MYS,RUS,Malaysia,MYS,import,52.641,22.679,2.321134088804621,,319109094160.343,1574199360089.0,3.87120115774237,3.68332944412233,4.30044087761124,58.3428011851719,0.0737098800580767,110.71,106.88,8130.454,0,0,0,0,0,0,0,0,3.9823137010435805,3.164588579394375,1.2003063176122266,26.488798869233293,28.08476791615614,4.715906227582757,4.681019498271529,9.00349503033965,0.07111982929516929
66,2017,9,Mexico,Russian Federation,MEX,RUS,Mexico,MEX,import,3800.622,1189.088,3.1962495626900616,,1190721475906.0,1574199360089.0,6.04145724018993,3.68332944412233,18.9265166666667,58.3428011851719,0.3244019190404756,103.5,106.88,10736.3,0,0,0,0,0,0,0,0,8.243183096748563,7.081782532951272,1.4341911650976396,27.80558052161193,28.08476791615614,4.6491870714048655,4.681019498271529,9.281478939809377,0.2809609756784846
68,2017,9,Mongolia,Russian Federation,MNG,RUS,Mongolia,MNG,import,10.081,3.446,2.9254207777132906,,11480847740.736,1574199360089.0,4.30143105302339,3.68332944412233,2439.77720111244,58.3428011851719,41.81796471117195,108.76,106.88,4632.875,1,0,0,0,0,0,0,0,2.4052319299541884,1.4920048155420047,1.3674735500013189,23.163946070210372,28.08476791615614,4.6982961639775755,4.681019498271529,8.441148730092465,3.7569577507654714
