year,hs2,exporter,importer,exporter_iso3,importer_iso3,partner,partner_iso3,direction,value,quantity,price,net_export,gdp_partner,gdp_russia,cpi_partner,cpi_russia,ex_rate_partner,ex_rate_russia,bilateral_er,iip_partner,iip_russia,dist,contig,comlang_off,unfriendly,sanction,eu_member,eaes_member,brics_member,cis_member
2018,09,Guatemala,Russian Federation,GTM,RUS,Guatemala,GTM,import,2519.846,826.6700000000001,3.0481885153688895,,73328365862.4329,1657328773461.31,3.75186186704505,2.87829723647885,7.51916458333333,62.6681333333334,0.11998386075006737,109.53,110.8,10835.78,0.0,0.0,0,0,0,0,0,0
2018,09,Honduras,Russian Federation,HND,RUS,Honduras,HND,import,12757.78,5281.652,2.4154904563950828,,24067750760.499,1657328773461.31,4.34734937777525,2.87829723647885,23.9027282925432,62.6681333333334,0.38141758851191526,111.54,110.8,10729.13,0.0,0.0,0,0,0,0,0,0
2018,09,"China, Hong Kong SAR",Russian Federation,HKG,RUS,"China, Hong Kong SAR",HKG,import,2.579,0.387,6.664082687338501,,361731070995.726,1657328773461.31,2.40613432046534,2.87829723647885,7.8385,62.6681333333334,0.1250795194155029,101.28,110.8,7145.355,0.0,0.0,0,0,0,0,0,0
2018,09,Hungary,Russian Federation,HUN,RUS,Hungary,HUN,import,12.493,2.7249999999999996,4.584587155963304,,161184691013.835,1657328773461.31,2.8502479259464,2.87829723647885,270.211666666667,62.6681333333334,4.311787383699531,109.89,110.8,1574.19,0.0,0.0,1,0,1,0,0,0
2018,09,Indonesia,Russian Federation,IDN,RUS,Indonesia,IDN,import,27998.194,12246.576000000001,2.2862058750135548,,1042271532988.63,1657328773461.31,3.19834755924998,2.87829723647885,14236.9387734818,62.6681333333334,227.17987621803186,113.35,110.8,9302.706,0.0,0.0,0,0,0,0,0,0
2018,09,Iran,Russian Federation,IRN,RUS,Iran,IRN,import,3896.3430000000003,1641.3849999999998,2.373814187408805,,398880231367.268,1657328773461.31,18.0141183371874,2.87829723647885,40864.329009777,62.6681333333334,652.0750952069785,,110.8,2466.589,0.0,0.0,0,0,0,0,0,0
2018,09,Ireland,Russian Federation,IRL,RUS,Ireland,IRL,import,19.708,1.586,12.42622950819672,,395461216460.418,1657328773461.31,0.471130713712891,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,106.63,110.8,2802.315,0.0,0.0,1,1,1,0,0,0
2018,09,Israel,Russian Federation,ISR,RUS,Israel,ISR,import,931.588,142.15300000000002,6.55341779631805,,376299083108.497,1657328773461.31,0.805060379528465,2.87829723647885,3.59055812689938,62.6681333333334,0.05729479938074922,104.01,110.8,2643.989,0.0,0.0,0,0,0,0,0,0
2018,09,Italy,Russian Federation,ITA,RUS,Italy,ITA,import,73637.894,12723.466999999999,5.787565134565917,,2099435266458.67,1657328773461.31,1.13748763600396,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,106.98,110.8,2383.171,0.0,0.0,1,1,1,0,0,0
2018,09,C̫te d'Ivoire,Russian Federation,CIV,RUS,C̫te d'Ivoire,CIV,import,2.912,0.1,29.119999999999997,,58522477786.6889,1657328773461.31,0.3594090313807,2.87829723647885,555.446458398226,62.6681333333334,8.863299875932032,127.05,110.8,6715.534,0.0,0.0,0,0,0,0,0,0
2018,09,Jamaica,Russian Federation,JAM,RUS,Jamaica,JAM,import,36.794,0.59,62.362711864406776,,15730792876.2656,1657328773461.31,3.73663882152162,2.87829723647885,128.87151906466,62.6681333333334,2.0564122818081896,110.24,110.8,9806.688,0.0,0.0,0,0,0,0,0,0
2018,09,Japan,Russian Federation,JPN,RUS,Japan,JPN,import,1157.815,128.204,9.031036473120963,,5040880939324.86,1657328773461.31,0.989094598021811,2.87829723647885,110.42317934106,62.6681333333334,1.762030771743532,103.69,110.8,7486.303,0.0,0.0,1,1,0,0,0,0
2018,09,Kazakhstan,Russian Federation,KAZ,RUS,Kazakhstan,KAZ,import,11715.367,2313.047,5.064906592905375,,179339977690.485,1657328773461.31,6.16366247577756,2.87829723647885,344.705833333333,62.6681333333334,5.50049626498102,99.13,110.8,3104.607,1.0,1.0,0,0,0,1,0,1
2018,09,Jordan,Russian Federation,JOR,RUS,Jordan,JOR,import,6.0809999999999995,1.506,4.037848605577689,,43370860704.2254,1657328773461.31,4.46231108475482,2.87829723647885,0.71,62.6681333333334,0.011329522075015253,85.93,110.8,2652.505,0.0,0.0,0,0,0,0,0,0
2018,09,Kenya,Russian Federation,KEN,RUS,Kenya,KEN,import,66758.336,22374.934,2.9836215829731607,,92202979985.2863,1657328773461.31,4.68980646776328,2.87829723647885,101.301574049018,62.6681333333334,1.616476647073439,107.51,110.8,6348.253,0.0,0.0,0,0,0,0,0,0
2018,09,Rep. of Korea,Russian Federation,KOR,RUS,Rep. of Korea,KOR,import,370.426,152.912,2.4224782881657423,,1725373496825.43,1657328773461.31,1.47583935002644,2.87829723647885,1100.16333333333,62.6681333333334,17.55538700158074,,110.8,6614.064,0.0,0.0,1,0,0,0,0,0
2018,09,Kyrgyzstan,Russian Federation,KGZ,RUS,Kyrgyzstan,KGZ,import,606.432,302.596,2.0040978730716863,,8271106235.41552,1657328773461.31,1.5426614523843,2.87829723647885,68.840320327701,62.6681333333334,1.098490040568746,120.2,110.8,2985.871,0.0,1.0,0,0,0,1,0,1
2018,09,Lao People's Dem. Rep.,Russian Federation,LAO,RUS,Lao People's Dem. Rep.,LAO,import,19.966,7.738,2.5802532954251745,,18141641089.7963,1657328773461.31,2.04039266890203,2.87829723647885,8401.33476613966,62.6681333333334,134.06071505996113,114.43,110.8,6809.734,0.0,0.0,0,0,0,0,0,0
2018,09,Lebanon,Russian Federation,LBN,RUS,Lebanon,LBN,import,28.907,5.598999999999999,5.162886229683873,,54901519155.5556,1657328773461.31,6.07698907889611,2.87829723647885,1507.5,62.6681333333334,24.05528806772605,,110.8,2441.484,0.0,0.0,0,0,0,0,0,0
2018,09,Latvia,Russian Federation,LVA,RUS,Latvia,LVA,import,1956.952,388.421,5.03822398891924,,33247935477.3576,1657328773461.31,2.53445424186594,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,117.22,110.8,847.8519,1.0,0.0,1,1,1,0,0,0
2018,09,Lithuania,Russian Federation,LTU,RUS,Lithuania,LTU,import,9877.552,427.53,23.1037634785863,,54261795148.5372,1657328773461.31,2.69792779208392,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,115.96,110.8,794.0689,1.0,0.0,1,1,1,0,0,0
2018,09,Madagascar,Russian Federation,MDG,RUS,Madagascar,MDG,import,1980.7730000000001,138.11200000000002,14.34178782437442,,13760033282.2925,1657328773461.31,8.59422958870479,2.87829723647885,3334.75225490196,62.6681333333334,53.212886319181194,,110.8,8356.116,0.0,0.0,0,0,0,0,0,0
2018,09,Malawi,Russian Federation,MWI,RUS,Malawi,MWI,import,1654.476,741.153,2.232300213316279,,9879231591.52434,1657328773461.31,12.420178108921,2.87829723647885,732.333333333333,62.6681333333334,11.685896713055634,110.32,110.8,7767.932,0.0,0.0,0,0,0,0,0,0
2018,09,Malaysia,Russian Federation,MYS,RUS,Malaysia,MYS,import,376.33099999999996,48.526,7.7552446111362965,,358788845712.53,1657328773461.31,0.884709160571202,2.87829723647885,4.03513013706806,62.6681333333334,0.06438886755418578,116.01,110.8,8130.454,0.0,0.0,0,0,0,0,0,0
2018,09,Mexico,Russian Federation,MEX,RUS,Mexico,MEX,import,4379.667,1405.525,3.1160363565215845,,1256300182775.8,1657328773461.31,4.89935015356547,2.87829723647885,19.2443416666667,62.6681333333334,0.30708337145300874,104.9,110.8,10736.3,0.0,0.0,0,0,0,0,0,0
2018,09,"Other Asia, nes",Russian Federation,S19,RUS,"Other Asia, nes",S19,import,108.33200000000001,6.503,16.658772874058126,,,1657328773461.31,,2.87829723647885,,62.6681333333334,,,110.8,,,,0,0,0,0,0,0
2018,09,Mongolia,Russian Federation,MNG,RUS,Mongolia,MNG,import,13.568999999999999,5.602,2.4221706533380933,,13178094720.4986,1657328773461.31,6.82424790145522,2.87829723647885,2472.48405114235,62.6681333333334,39.45360934864844,121.29,110.8,4632.875,1.0,0.0,0,0,0,0,0,0
2018,09,Rep. of Moldova,Russian Federation,MDA,RUS,Rep. of Moldova,MDA,import,7.354,2.673,2.7512158623269736,,11252353420.8798,1657328773461.31,3.04505397337069,2.87829723647885,16.8020517223502,62.6681333333334,0.2681115716815699,109.48,110.8,1150.314,0.0,0.0,0,0,0,0,0,1
2018,09,Morocco,Russian Federation,MAR,RUS,Morocco,MAR,import,159.30800000000002,7.87,20.242439644218553,,127341147581.818,1657328773461.31,1.80391671141895,2.87829723647885,9.38610242091972,62.6681333333334,0.14977472475516068,110.62,110.8,4156.454,0.0,0.0,0,0,0,0,0,0
2018,09,Namibia,Russian Federation,NAM,RUS,Namibia,NAM,import,0.011,0.003,3.6666666666666665,,13682019076.4022,1657328773461.31,4.2915910533787,2.87829723647885,13.2339416666667,62.6681333333334,0.21117497781966835,107.77,110.8,8932.264,0.0,0.0,0,0,0,0,0,0
2018,09,Nepal,Russian Federation,NPL,RUS,Nepal,NPL,import,840.469,302.65600000000006,2.7769778230069777,,33111525237.149,1657328773461.31,4.0611633875107,2.87829723647885,108.930134109273,62.6681333333334,1.738206139472367,130.12,110.8,4889.868,0.0,0.0,0,0,0,0,0,0
2018,09,Netherlands,Russian Federation,NLD,RUS,Netherlands,NLD,import,13927.493,3736.487,3.7274298023785444,,929733599796.862,1657328773461.31,1.70349794744475,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,110.11,110.8,2155.229,0.0,0.0,1,1,1,0,0,0
2018,09,Nicaragua,Russian Federation,NIC,RUS,Nicaragua,NIC,import,5477.793,1796.184,3.0496836626982535,,13025221974.232,1657328773461.31,4.94723728039881,2.87829723647885,31.5532123338754,62.6681333333334,0.5034969234849084,107.74,110.8,10876.95,0.0,0.0,0,0,0,0,0,0
2018,09,Nigeria,Russian Federation,NGA,RUS,Nigeria,NGA,import,364.83399999999995,259.84,1.4040717364532018,,421739251509.08,1657328773461.31,12.0951065173432,2.87829723647885,306.083688245234,62.6681333333334,4.884199863065444,97.38,110.8,6263.33,0.0,0.0,0,0,0,0,0,0
2018,09,Norway,Russian Federation,NOR,RUS,Norway,NOR,import,7.558,0.27899999999999997,27.089605734767026,,439788625883.8,1657328773461.31,2.76483134528787,2.87829723647885,8.1325,62.6681333333334,0.12977089897895994,96.71,110.8,1649.799,1.0,0.0,1,1,0,0,0,0
2018,09,Pakistan,Russian Federation,PAK,RUS,Pakistan,PAK,import,0.749,0.202,3.7079207920792077,,356128166704.921,1657328773461.31,5.07805725868913,2.87829723647885,121.824068875756,62.6681333333334,1.9439556022479665,111.87,110.8,3658.638,0.0,0.0,0,0,0,0,0,0
2018,09,Panama,Russian Federation,PAN,RUS,Panama,PAN,import,189.227,7.086,26.70434659892746,,67316471200.0,1657328773461.31,0.761578359399968,2.87829723647885,1.0,62.6681333333334,0.015957073345091905,105.13,110.8,10819.55,0.0,0.0,0,0,0,0,0,0
2018,09,Papua New Guinea,Russian Federation,PNG,RUS,Papua New Guinea,PNG,import,3066.357,1136.321,2.6984954075476915,,24109780708.0268,1657328773461.31,4.37448921453165,2.87829723647885,3.2934630812508,62.6681333333334,0.052554031946871395,100.33,110.8,12100.54,0.0,0.0,0,0,0,0,0,0
2018,09,Paraguay,Russian Federation,PRY,RUS,Paraguay,PRY,import,40.447,8.635,4.684076433121019,,40225448340.6322,1657328773461.31,3.97561015740694,2.87829723647885,5732.10455572912,62.6681333333334,91.46761281750503,113.69,110.8,12642.6,0.0,0.0,0,0,0,0,0,0
2018,09,Peru,Russian Federation,PER,RUS,Peru,PER,import,3276.38,1559.2910000000002,2.101198557549553,,222597009739.235,1657328773461.31,1.50915423024742,2.87829723647885,3.28660269803296,62.6681333333334,0.05244456030868889,104.26,110.8,12666.63,0.0,0.0,0,0,0,0,0,0
2018,09,Poland,Russian Federation,POL,RUS,Poland,POL,import,16038.581999999999,1606.709,9.98225689904021,,594616632477.019,1657328773461.31,1.81295156542687,2.87829723647885,3.61171666666667,62.6681333333334,0.057632427751690904,118.16,110.8,1156.427,1.0,0.0,1,1,1,0,0,0
2018,09,Portugal,Russian Federation,PRT,RUS,Portugal,PRT,import,4087.98,907.033,4.5069804516483964,,242092894542.888,1657328773461.31,0.99371568346828,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,102.54,110.8,3913.34,0.0,0.0,1,1,1,0,0,0
2018,09,Romania,Russian Federation,ROU,RUS,Romania,ROU,import,15.222999999999999,5.1530000000000005,2.9542014360566657,,243468683030.34,1657328773461.31,4.62548443137774,2.87829723647885,3.94161666666667,62.6681333333334,0.06289666624823673,118.42,110.8,,,,1,1,1,0,0,0
2018,09,Russian Federation,Afghanistan,RUS,AFG,Afghanistan,AFG,export,3.2720000000000002,0.363,9.013774104683197,2.0010000000000003,18053222687.4126,1657328773461.31,0.626149149168802,2.87829723647885,72.083247177304,62.6681333333334,1.1502376621606292,,110.8,3367.526,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Azerbaijan,RUS,AZE,Azerbaijan,AZE,export,3798.6340000000005,762.551,4.981481894325757,203.07700000000023,47112470051.7701,1657328773461.31,2.26854690373999,2.87829723647885,1.70001666666667,62.6681333333334,0.027127290637878713,107.05,110.8,1930.747,1.0,0.0,0,0,0,0,0,1
2018,09,Russian Federation,Australia,RUS,AUS,Australia,AUS,export,564.163,91.191,6.186608327576186,563.968,1427809041019.44,1657328773461.31,1.91140094445694,2.87829723647885,1.33841214646451,62.6681333333334,0.021357140787096076,100.28,110.8,14503.07,0.0,0.0,1,1,0,0,0,0
2018,09,Russian Federation,Austria,RUS,AUT,Austria,AUT,export,139.043,166.3,0.8360974143114852,-20120.548,452582294972.775,1657328773461.31,1.99837981429547,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,112.12,110.8,1675.699,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Bangladesh,RUS,BGD,Bangladesh,BGD,export,221.712,581.325,0.3813907882853825,221.712,321362752441.78,1657328773461.31,5.54362139486472,2.87829723647885,83.4662019166666,62.6681333333334,1.3318763058204997,149.17,110.8,5548.405,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Armenia,RUS,ARM,Armenia,ARM,export,2607.204,418.51599999999996,6.229639965975018,-642.8700000000003,12457940694.7395,1657328773461.31,2.52023382001632,2.87829723647885,482.987946590235,62.6681333333334,7.7070740885357125,153.12,110.8,1803.035,0.0,0.0,0,0,0,1,0,1
2018,09,Russian Federation,Belgium,RUS,BEL,Belgium,BEL,export,0.933,0.027,34.55555555555556,-3970.1530000000002,542638913427.921,1657328773461.31,2.05316499865184,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,108.34,110.8,2261.25,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Bosnia Herzegovina,RUS,BIH,Bosnia Herzegovina,BIH,export,0.705,0.602,1.1710963455149501,0.5149999999999999,20484053868.9246,1657328773461.31,1.41710814018034,2.87829723647885,1.65698544113543,62.6681333333334,0.026440638215947523,107.29,110.8,1902.116,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Brunei Darussalam,RUS,BRN,Brunei Darussalam,BRN,export,2.081,0.184,11.309782608695652,2.081,13566908401.1864,1657328773461.31,1.02505179290213,2.87829723647885,1.34891856542537,62.6681333333334,0.021524792485048783,107.63,110.8,8767.516,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Bulgaria,RUS,BGR,Bulgaria,BGR,export,73.697,54.446999999999996,1.3535548331404854,-206.296,66251582035.9412,1657328773461.31,2.8145447382483,2.87829723647885,1.65704166666667,62.6681333333334,0.02644153541087339,112.25,110.8,1785.898,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Myanmar,RUS,MMR,Myanmar,MMR,export,55.94,123.9,0.45149313962873283,-3.2010000000000076,67860515989.517,1657328773461.31,6.87232865662918,2.87829723647885,1429.80797520107,62.6681333333334,22.815550729680822,167.59,110.8,6526.041,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Belarus,RUS,BLR,Belarus,BLR,export,41774.238000000005,8414.653,4.964463537593292,39277.988000000005,60031026576.26,1657328773461.31,4.8723022055069,2.87829723647885,2.03760833333333,62.6681333333334,0.032514265623570425,109.25,110.8,686.9657,1.0,0.0,0,0,0,1,0,1
2018,09,Russian Federation,Canada,RUS,CAN,Canada,CAN,export,148.407,13.273000000000001,11.181119566036314,133.394,1725329192783.02,1657328773461.31,2.26822567248104,2.87829723647885,1.29581792813534,62.6681333333334,0.020677461721140652,104.64,110.8,7495.521,0.0,0.0,1,1,0,0,0,0
2018,09,Russian Federation,Central African Rep.,RUS,CAF,Central African Rep.,CAF,export,0.341,0.111,3.0720720720720722,0.341,2220979146.11241,1657328773461.31,1.61215686991552,2.87829723647885,555.446458398226,62.6681333333334,8.863299875932032,,110.8,5965.032,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Sri Lanka,RUS,LKA,Sri Lanka,LKA,export,3128.548,6788.45,0.46086337823803664,-146797.92299999998,94450015982.8405,1657328773461.31,2.13503773713198,2.87829723647885,162.464858736778,62.6681333333334,2.5924636668627623,106.69,110.8,6576.936,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,China,RUS,CHN,China,CHN,export,551.725,68.557,8.047682949954053,-71602.85299999999,14147765772963.8,1657328773461.31,2.07479039965575,2.87829723647885,6.61595717735439,62.6681333333334,0.10557131392703122,123.05,110.8,5795.045,1.0,0.0,0,0,0,0,1,0
2018,09,Russian Federation,Croatia,RUS,HRV,Croatia,HRV,export,0.02,0.001,20.0,-68.379,61668130122.5878,1657328773461.31,1.50012501041755,2.87829723647885,6.27902525,62.6681333333334,0.10019486644993404,106.7,110.8,1875.36,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Cuba,RUS,CUB,Cuba,CUB,export,3.327,0.227,14.656387665198237,-296.516,100050036096.123,1657328773461.31,,2.87829723647885,,62.6681333333334,,,110.8,9603.391,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Cyprus,RUS,CYP,Cyprus,CYP,export,57.124,0.35,163.2114285714286,36.038000000000004,25754001367.5448,1657328773461.31,1.43549119531763,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,132.52,110.8,2316.67,0.0,0.0,1,0,1,0,0,0
2018,09,Russian Federation,Czechia,RUS,CZE,Czechia,CZE,export,196.837,41.999,4.686706826353008,-81.24600000000004,251992360762.236,1657328773461.31,2.14949494949498,2.87829723647885,21.7299166666667,62.6681333333334,0.34674587403273555,114.93,110.8,1673.0,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Denmark,RUS,DNK,Denmark,DNK,export,1.3920000000000001,0.02,69.60000000000001,-94.78500000000001,355293374912.393,1657328773461.31,0.813609467455621,2.87829723647885,6.31461878666667,62.6681333333334,0.10076283512513531,111.0,110.8,1566.362,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Dominican Rep.,RUS,DOM,Dominican Rep.,DOM,export,47.478,15.52,3.0591494845360825,-306.726,84994732049.3461,1657328773461.31,3.5644342601351,2.87829723647885,49.5099928571429,62.6681333333334,0.7900345873364056,111.48,110.8,9365.754,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Estonia,RUS,EST,Estonia,EST,export,1005.275,142.164,7.071234630426831,-3304.457,31222632740.7247,1657328773461.31,3.43632688420446,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,111.72,110.8,871.7853,1.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Finland,RUS,FIN,Finland,FIN,export,23.183,7.094,3.2679729348745417,-5381.165,273869255596.078,1657328773461.31,1.08382098409304,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,112.0,110.8,892.6777,1.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,France,RUS,FRA,France,FRA,export,748.886,98.22900000000001,7.623878895234603,-2387.597,2781576320884.39,1657328773461.31,1.85081508315501,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,103.61,110.8,2494.316,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Georgia,RUS,GEO,Georgia,GEO,export,3498.1899999999996,1158.371,3.01992194210663,-81.62500000000045,17902544880.6471,1657328773461.31,2.6152447139767,2.87829723647885,2.53411083333333,62.6681333333334,0.040436992432091916,115.71,110.8,1644.856,1.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Germany,RUS,DEU,Germany,DEU,export,2999.886,1562.4470000000001,1.9199921661342751,-48130.855,4052008447223.53,1657328773461.31,1.73216879766948,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,104.95,110.8,2065.183,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Greece,RUS,GRC,Greece,GRC,export,6.7,1.605,4.174454828660436,-332.64500000000004,213298873494.394,1657328773461.31,0.625621413453609,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,109.11,110.8,2233.583,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,"China, Hong Kong SAR",RUS,HKG,"China, Hong Kong SAR",HKG,export,0.417,0.085,4.905882352941176,-2.1620000000000004,361731070995.726,1657328773461.31,2.40613432046534,2.87829723647885,7.8385,62.6681333333334,0.1250795194155029,101.28,110.8,7145.355,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Hungary,RUS,HUN,Hungary,HUN,export,266.611,35.694,7.469350591135765,254.118,161184691013.835,1657328773461.31,2.8502479259464,2.87829723647885,270.211666666667,62.6681333333334,4.311787383699531,109.89,110.8,1574.19,0.0,0.0,1,0,1,0,0,0
2018,09,Russian Federation,Iceland,RUS,ISL,Iceland,ISL,export,0.09,0.024,3.75,0.09,26260850582.0687,1657328773461.31,2.68291768267385,2.87829723647885,108.300176306626,62.6681333333334,1.7281538566112158,104.9,110.8,3316.138,0.0,0.0,1,1,0,0,0,0
2018,09,Russian Federation,Indonesia,RUS,IDN,Indonesia,IDN,export,2581.3579999999997,6721.865999999999,0.38402401952077,-25416.836,1042271532988.63,1657328773461.31,3.19834755924998,2.87829723647885,14236.9387734818,62.6681333333334,227.17987621803186,113.35,110.8,9302.706,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Iraq,RUS,IRQ,Iraq,IRQ,export,9.042,22.0,0.411,9.042,227367469034.031,1657328773461.31,0.36744148893688,2.87829723647885,1182.75,62.6681333333334,18.87322849890745,102.01,110.8,2548.646,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Israel,RUS,ISR,Israel,ISR,export,2890.993,382.986,7.54856052179453,1959.405,376299083108.497,1657328773461.31,0.805060379528465,2.87829723647885,3.59055812689938,62.6681333333334,0.05729479938074922,104.01,110.8,2643.989,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Italy,RUS,ITA,Italy,ITA,export,361.15000000000003,104.348,3.461015064974892,-73276.744,2099435266458.67,1657328773461.31,1.13748763600396,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,106.98,110.8,2383.171,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Japan,RUS,JPN,Japan,JPN,export,33.714999999999996,4.099,8.225176872407904,-1124.1000000000001,5040880939324.86,1657328773461.31,0.989094598021811,2.87829723647885,110.42317934106,62.6681333333334,1.762030771743532,103.69,110.8,7486.303,0.0,0.0,1,1,0,0,0,0
2018,09,Russian Federation,Kazakhstan,RUS,KAZ,Kazakhstan,KAZ,export,29665.506999999998,5995.983,4.947563560470401,17950.14,179339977690.485,1657328773461.31,6.16366247577756,2.87829723647885,344.705833333333,62.6681333333334,5.50049626498102,99.13,110.8,3104.607,1.0,1.0,0,0,0,1,0,1
2018,09,Russian Federation,Jordan,RUS,JOR,Jordan,JOR,export,0.092,0.015,6.133333333333334,-5.989,43370860704.2254,1657328773461.31,4.46231108475482,2.87829723647885,0.71,62.6681333333334,0.011329522075015253,85.93,110.8,2652.505,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Kenya,RUS,KEN,Kenya,KEN,export,18.015,2.127,8.469675599435826,-66740.321,92202979985.2863,1657328773461.31,4.68980646776328,2.87829723647885,101.301574049018,62.6681333333334,1.616476647073439,107.51,110.8,6348.253,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Dem. People's Rep. of Korea,RUS,PRK,Dem. People's Rep. of Korea,PRK,export,0.004,0.001,4.0,0.004,,1657328773461.31,,2.87829723647885,,62.6681333333334,,106.13,110.8,6418.446,1.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Rep. of Korea,RUS,KOR,Rep. of Korea,KOR,export,314.039,32.823,9.56765073271791,-56.387,1725373496825.43,1657328773461.31,1.47583935002644,2.87829723647885,1100.16333333333,62.6681333333334,17.55538700158074,,110.8,6614.064,0.0,0.0,1,0,0,0,0,0
2018,09,Russian Federation,Kuwait,RUS,KWT,Kuwait,KWT,export,42.503,60.093999999999994,0.707275268745632,42.503,138646316321.596,1657328773461.31,0.543133148199583,2.87829723647885,0.301956493524177,62.6681333333334,0.004818341914192062,131.08,110.8,3051.533,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Kyrgyzstan,RUS,KGZ,Kyrgyzstan,KGZ,export,7056.167,1694.764,4.163510081639686,6449.735000000001,8271106235.41552,1657328773461.31,1.5426614523843,2.87829723647885,68.840320327701,62.6681333333334,1.098490040568746,120.2,110.8,2985.871,0.0,1.0,0,0,0,1,0,1
2018,09,Russian Federation,Latvia,RUS,LVA,Latvia,LVA,export,2458.641,434.55600000000004,5.657823157429652,501.6890000000001,33247935477.3576,1657328773461.31,2.53445424186594,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,117.22,110.8,847.8519,1.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Libya,RUS,LBY,Libya,LBY,export,71.701,0.112,640.1874999999999,71.701,76686029772.1483,1657328773461.31,13.1702038536721,2.87829723647885,1.36496666666667,62.6681333333334,0.021780873213605667,,110.8,3189.875,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Lithuania,RUS,LTU,Lithuania,LTU,export,1862.4569999999999,167.59,11.11317501044215,-8015.094999999999,54261795148.5372,1657328773461.31,2.69792779208392,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,115.96,110.8,794.0689,1.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Luxembourg,RUS,LUX,Luxembourg,LUX,export,1.26,0.041,30.73170731707317,1.26,71085623495.1145,1657328773461.31,1.52819524307374,2.87829723647885,0.846772667108111,62.6681333333334,0.01351201355566322,108.37,110.8,2214.132,0.0,0.0,1,1,1,0,0,0
2018,09,Russian Federation,Malaysia,RUS,MYS,Malaysia,MYS,export,309.086,600.837,0.5144257094686246,-67.24499999999995,358788845712.53,1657328773461.31,0.884709160571202,2.87829723647885,4.03513013706806,62.6681333333334,0.06438886755418578,116.01,110.8,8130.454,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Maldives,RUS,MDV,Maldives,MDV,export,5.3870000000000005,0.185,29.118918918918922,5.3870000000000005,5404344162.69888,1657328773461.31,-0.13337338611759,2.87829723647885,15.3908372695852,62.6681333333334,0.2455927191531451,141.47,110.8,6563.114,0.0,0.0,0,0,0,0,0,0
2018,09,Russian Federation,Mali,RUS,MLI,Mali,MLI,export,2085.7250000000004,447.049,4.6655400191030525,2085.7250000000004,20368015381.2413,1657328773461.31,0.299546507387863,2.87829723647885,555.446458398226,62.6681333333334,8.863299875932032,111.07,110.8,6188.962,0.0,0.0,0,0,0,0,0,0
